,id,brand,name_korean,wish_count,review_count,change_percentage,change_value,highest_bid,last_sale_price,lowest_ask,market_price,pricepremium,pricepremium_percentage,total_sales,min_size,max_size,colorway,date_released,gender,local_price,local_price_currency,local_price_with_currency,name,original_price,original_price_currency,original_price_with_currency,style_code
276,39330,Nike,(W) 나이키 덩크 하이 업 바시티 메이즈,400,6,40.8333,49000,105000,169000,109000,169000,30000,21.5827,45,220,290,Varsity Maize/Midnight Navy-University Red,2021-08-15T00:00:00Z,women,,KRW,,(W) Nike Dunk High Up Varsity Maize,139000,KRW,"139,000원",DH3718-701
277,33970,Nike,나이키 SB 덩크 하이 프로 테스트 패턴,733,31,-10.0529,-19000,170000,170000,150000,170000,31000,22.3022,297,230,320,Black/White/Multi,2021-05-02T00:00:00Z,men,,KRW,,Nike SB Dunk High Pro Test Pattern,139000,KRW,"139,000원",CZ2253-100
278,26598,Nike,(W) 나이키 덩크 하이 SP 바시티 퍼플,3207,167,25.5556,69000,235000,339000,260000,339000,200000,143.885,1072,215,290,WHITE/VARSITY PURPLE,2020-12-03T00:00:00Z,women,,KRW,,(W) Nike Dunk High SP Varsity Purple,139000,KRW,"139,000원",DC5382-100
279,26257,Nike,나이키 x 컨셉트 SB 덩크 하이 프로 말라드,271,27,0,0,191000,149000,200000,149000,10000,7.19424,272,220,320,Rattan/Parachute Beige/Orange Chalk/Baroque Brown,2020-11-26T00:00:00Z,men,,KRW,,Nike x Concepts SB Dunk High Pro Mallard,139000,KRW,"139,000원",DC6887-200
280,25841,Nike,(TD) 나이키 x 오프화이트 에어 러버 덩크 유니버시티 골드,234,67,37.5,30000,110000,110000,89000,110000,11000,11.1111,484,80,160,University Gold/University Gold-Black,2020-10-01T00:00:04Z,baby,,KRW,,(TD) Nike x Off-White Air Rubber Dunk University Gold,99000,KRW,"99,000원",CW7444-700
281,24985,Nike,나이키 SB 덩크 로우 프로 미스틱 네이비,862,68,-13.1579,-50000,400000,330000,390000,330000,201000,155.814,382,215,320,Mystic Navy/Mystic Navy-Gum Light Brown-Sail,2020-08-01T00:00:02Z,men,,KRW,,Nike SB Dunk Low Pro Mystic Navy,129000,KRW,"129,000원",CV0316-400
282,36901,Nike,나이키 x 컬러 스케이트 SB 덩크 하이 프로 케밥 앤 디스트로이,233,8,22.449,44000,170000,240000,190000,240000,101000,72.6619,112,230,320,Light Green/Tan/Brown-Red,2021-06-26T00:00:02Z,men,,KRW,,Nike x Color Skates SB Dunk High Pro Kebab and Destroy,139000,KRW,"139,000원",CZ2205-700
283,35046,Nike,(W) 나이키 덩크 하이 크림슨 틴트,1758,64,3.24675,5000,160000,159000,139000,159000,30000,23.2558,542,220,290,Sail/Crimson Tint,2021-06-04T00:00:00Z,women,,KRW,,(W) Nike Dunk High Crimson Tint,129000,KRW,"129,000원",DD1869-104
284,25829,Nike,나이키 x 오프화이트 에어 러버 덩크 유니버시티 블루,1775,215,-15.3333,-69000,480000,381000,450000,381000,142800,59.9496,919,225,320,White/University Blue,2020-10-01T00:00:01Z,men,239000,KRW,"239,000원",Nike x Off-White Air Rubber Dunk University Blue,190,USD,$190 ,CU6015-100
285,58883,Nike,(GS) 나이키 덩크 로우 울프 그레이 유니버시티 레드,262,1,17.5,35000,170000,235000,201000,235000,,,15,225(3.5Y),250(7Y),Wolf Grey/University Red/White,,kids,,KRW,,(GS) Nike Dunk Low Wolf Grey University Red,,,,DV7149-001
286,45313,Nike,(W) 나이키 덩크 로우 디스럽트 수파,135,1,79,79000,120000,179000,147000,179000,40200,28.9625,16,220,290,SAIL/LIGHT PHOTO BLUE,,women,138400,KRW,"138,400원",(W) Nike Dunk Low Disrupt Supa,110,USD,$110 ,CK6654-104
287,50481,Nike,나이키 덩크 로우 레트로 다크 마리나 블루,551,13,3.91304,9000,200000,239000,220000,239000,80600,50.8838,42,230,320,Dark Marina Blue/White-Dutch Blue,2022-02-02T00:00:00Z,men,158900,KRW,"158,900원",Nike Dunk Low Retro Dark Marina Blue,100,GBP,￡100,DJ6188-400
288,39144,Nike,나이키 x 오프화이트 덩크 로우 더 50 - 로트 20,1149,19,0.166945,1000,680000,600000,620000,600000,382100,175.356,145,230,320,Sail/Neutral Grey,2021-08-10T00:00:00Z,men,217800,KRW,"217,800원",Nike x Off-White Dunk Low The 50 - Lot 20,22000,JPY,"¥22,000",DJ0950-115
289,61223,Nike,나이키 덩크 로우 NH 카카오 와우,57,3,,,125000,153000,149000,153000,4000,2.68456,1,225,320,Cacao Wow/Marina-Rough Green,2022-05-11T00:00:00Z,men,,KRW,,Nike Dunk Low NH Cacao Wow,149000,KRW,"149,000원",DR0159-200
290,41186,Nike,나이키 x 소셜 스테이터스 덩크 미드 프리 런치 초콜릿 밀크,641,28,6.66667,20000,300000,320000,325000,320000,153800,92.5391,151,230,320,DARK CURRY/TAN-SHY PINK-UNIVERSITY BLUE,2021-09-10T00:00:07Z,men,163500,KRW,"163,500원",Nike x Social Status Dunk Mid Free Lunch Chocolate Milk,130,USD,$130 ,DJ1173-700
291,39064,Nike,나이키 x 쿼터스낵스 SB 덩크 로우 지브라 케이크,861,32,19.7333,74000,270000,449000,330000,449000,320000,248.062,189,230,320,Black/White,2021-09-01T00:00:00Z,men,,KRW,,Nike x Quartersnacks SB Dunk Low Zebra Cake,129000,KRW,"129,000원",DM3510-001
292,38859,Nike,나이키 덩크 스크랩 씨 글래스,1421,28,11.1111,15000,135000,150000,169000,150000,21000,16.2791,788,230,320,Sail/White-Sea Glass-Seafoam,2021-08-12T00:00:06Z,men,,KRW,,Nike Dunk Scrap Sea Glass,129000,KRW,"129,000원",DB0500-100
293,37684,Nike,(GS) 나이키 덩크 로우 SE 세일 멀티 카모,522,17,-32.6087,-75000,160000,155000,133000,155000,46000,42.2018,314,225(3.5Y),250(7Y),Sail/Vintage Green-Total Orange-White,2021-07-17T00:00:07Z,kids,,KRW,,(GS) Nike Dunk Low SE Sail Multi Camo,109000,KRW,"109,000원",DB1909-100
294,35930,Nike,(GS) 나이키 덩크 하이 게임 로얄,1834,88,-30.1676,-108000,145000,250000,190000,250000,141000,129.358,468,225(3.5Y),250(7Y),White/Game Royal-Total Orange,2021-06-11T00:00:01Z,kids,,KRW,,(GS) Nike Dunk High Game Royal,109000,KRW,"109,000원",DB2179-102
295,34690,Nike,(W) 나이키 덩크 로우 베얼리 그린,4148,88,13.0435,30000,152000,260000,279000,260000,141000,118.487,858,220,290,Sail/Crimson Tint-Barely Green-White,2021-05-21T00:00:00Z,women,,KRW,,(W) Nike Dunk Low Barely Green,119000,KRW,"119,000원",DD1503-104
296,33801,Nike,(TD) 나이키 덩크 로우 유니버시티 블루,386,64,20,25000,120000,150000,140000,150000,91000,154.237,663,80,160,White/University Blue-White,2021-04-28T00:00:00Z,baby,,KRW,,(TD) Nike Dunk Low University Blue,59000,KRW,"59,000원",CW1589-103
297,25423,Nike,(W) 나이키 덩크 로우 디스럽트 게임 로얄,3296,191,31.5789,126000,350000,525000,320000,525000,406000,341.176,1240,215,290,SUMMIT WHITE/GAME ROYAL-SUMMIT WHITE,2020-09-04T00:00:02Z,women,,KRW,,(W) Nike Dunk Low Disrupt Game Royal,119000,KRW,"119,000원",CK6654-100
298,23622,Nike,나이키 덩크 로우 SP 켄터키 2020,5009,300,-21.2121,-210000,600000,780000,620000,780000,653600,517.089,643,215,320,White/Varsity Royal,2020-03-14T00:00:00Z,men,125800,KRW,"125,800원",Nike Dunk Low SP Kentucky 2020,100,USD,$100 ,CU1726-100
299,60382,Nike,(PS) 나이키 덩크 하이 퓨어 플래티넘,73,4,16.25,13000,,93000,80000,93000,-6000,-6.06061,7,165,220,Summit White/Pure Platinum/Summit White,2022-05-05T00:00:00Z,kids,,KRW,,(PS) Nike Dunk High Pure Platinum,99000,KRW,"99,000원",DD2314-107
300,50652,Nike,(GS) 나이키 덩크 로우 SE 크레이터 블루 블랙,145,2,15.625,20000,120000,148000,130000,148000,27700,23.0258,15,225(3.5Y),250(7Y),Black/Light Photo Blue/Active Pink/Mint Foam,2022-01-26T00:00:00Z,kids,119500,KRW,"119,500원",(GS) Nike Dunk Low SE Crater Blue Black,95,USD,$95 ,DR0165-001
301,40809,Nike,나이키 SB 덩크 로우 프로 레이저 블루,893,7,55.4974,106000,220000,297000,235000,297000,163200,121.973,96,230,320,White/Black/Laser Blue,2021-09-11T00:00:02Z,men,135000,KRW,"135,000원",Nike SB Dunk Low Pro Laser Blue,100,EUR,€ 100,BQ6817-101
302,37903,Nike,(W) 나이키 덩크 하이 SE 퍼스트 유즈 세일 유니버시티 오렌지,1419,19,5.58659,10000,115000,189000,150000,189000,50000,35.9712,208,220,290,WHITE/SAIL-UNIVERSITY ORANGE,2021-07-14T00:00:00Z,women,,KRW,,(W) Nike Dunk High SE First Use Sail University Orange,139000,KRW,"139,000원",DH6758-100
303,33749,Nike,(GS) 나이키 덩크 로우 바시티 메이즈,3896,195,5.42005,20000,301000,389000,298000,389000,290000,292.929,1812,225(3.5Y),250(7Y),Varsity Maize/Midnight Navy,2021-04-26T00:00:01Z,kids,,KRW,,(GS) Nike Dunk Low Varsity Maize,99000,KRW,"99,000원",CW1590-700
304,30571,Nike,(W) 나이키 덩크 하이 오렌지 블레이즈,3140,253,-27.7286,-94000,245000,245000,249000,245000,116000,89.9225,1341,220,290,White/Orange Blaze,2021-04-03T00:00:01Z,women,,KRW,,(W) Nike Dunk High Orange Blaze,129000,KRW,"129,000원",DD1869-100
305,22562,Nike,나이키 SB 덩크 로우 프로 나이트 오브 미스치프 할로윈,381,36,24.75,99000,418000,499000,430000,499000,385300,338.874,91,220,320,Black/Orange-Purple-Electric Green,2019-10-31T23:59:59Z,men,113200,KRW,"113,200원",Nike SB Dunk Low Pro Night of Mischief Halloween,90,USD,$90 ,BQ6817-006
306,39021,Nike,(W) 나이키 덩크 하이 업 서밋 화이트,1290,13,0.675676,1000,70000,149000,118000,149000,10000,7.19424,163,220,290,Summit White/White,2021-10-01T00:00:00Z,women,,KRW,,(W) Nike Dunk High Up Summit White,139000,KRW,"139,000원",DH3718-100
307,25489,Nike,나이키 SB 덩크 하이 프로 도라에몽,841,23,26.3158,125000,350000,600000,425000,600000,448900,297.088,136,220,320,Light Photo Blue/Light Photo Blue/Speed Yellow/University Red,2020-09-05T00:00:00Z,men,150900,KRW,"150,900원",Nike SB Dunk High Pro Doraemon,95,GBP,￡95,CI2692-400
308,23447,Nike,나이키 덩크 로우 SP 플럼,1405,112,-10.2564,-40000,340000,350000,383000,350000,231000,194.118,424,215,320,DAYBREAK/BARN-PLUM,2020-02-07T00:00:00Z,men,,KRW,,Nike Dunk Low SP Plum,119000,KRW,"119,000원",CU1726-500
309,61588,Nike,나이키 덩크 로우 라이트 아이언 오어,547,5,,,290000,255000,269000,255000,107000,72.2973,1,225,320,Light Iron Ore/White/Game Royal/University Red,2022-05-23T00:00:00Z,men,148500,KRW,"148,500원",Nike Dunk Low Light Iron Ore,110,EUR,€ 110,DV3497-001
310,45328,Nike,(W) 나이키 덩크 로우 브론즈 이클립스,916,7,28.5714,66000,210000,297000,256000,297000,170800,135.341,43,220,290,Bronze Eclipse,2021-11-25T00:00:01Z,women,125800,KRW,"125,800원",(W) Nike Dunk Low Bronze Eclipse,100,USD,$100 ,DQ4697-800
311,43427,Nike,(W) 나이키 덩크 하이 업 핑크 옥스포드,1311,12,46.5116,60000,101000,189000,169000,189000,50000,35.9712,106,220,290,Sail/Light Soft Pink/Pearl White/Pink Oxford,2021-10-22T00:00:04Z,women,,KRW,,(W) Nike Dunk High Up Pink Oxford,139000,KRW,"139,000원",DH3718-102
312,41640,Nike,나이키 x 건담 SB 덩크 하이 프로 QS 유니콘 밴시,416,19,-47.3684,-180000,362000,200000,290000,200000,69500,53.2567,33,230,320,THUNDER BLUE/METALLIC GOLD,2021-09-24T00:00:00Z,men,130600,KRW,"130,600원",Nike x Gundam SB Dunk High Pro QS Unicorn Banshee,13200,JPY,"¥13,200",DH7717-400
313,41144,Nike,나이키 x 프라그먼트 덩크 하이 미드나잇 네이비,701,11,-4.07407,-11000,400000,259000,260000,259000,79900,44.6119,42,230,320,Midnight Navy/Black-White,2021-09-05T00:00:00Z,men,179700,KRW,"179,700원",Nike x Fragment Dunk High Midnight Navy,18150,JPY,"¥18,150",DJ0383-400
314,37656,Nike,(W) 나이키 덩크 하이 캐시미어,456,9,3.36134,4000,110000,123000,129000,123000,-6000,-4.65116,84,220,290,White/Cashmere-Lemon Twist,2021-08-17T00:00:00Z,women,,KRW,,(W) Nike Dunk High Cashmere,129000,KRW,"129,000원",DD1869-108
315,39329,Nike,(W) 나이키 덩크 하이 업 아이언 퍼플,1152,28,9.375,15000,,175000,150000,175000,36000,25.8993,188,220,290,Sail/Iron Purple-College Grey,2021-08-15T00:00:00Z,women,,KRW,,(W) Nike Dunk High Up Iron Purple,139000,KRW,"139,000원",DH3718-101
316,39143,Nike,나이키 x 오프화이트 덩크 로우 더 50 - 로트 19,946,31,5.83333,35000,650000,635000,630000,635000,417900,192.492,200,230,320,Sail/Neutral Grey,2021-08-10T00:00:00Z,men,217800,KRW,"217,800원",Nike x Off-White Dunk Low The 50 - Lot 19,22000,JPY,"¥22,000",DJ0950-119
317,33750,Nike,(PS) 나이키 덩크 로우 바시티 메이즈,718,72,-1.875,-3000,200000,157000,130000,157000,78000,98.7342,909,165,220,Varsity Maize/Midnight Navy,2021-04-26T00:00:02Z,kids,,KRW,,(PS) Nike Dunk Low Varsity Maize,79000,KRW,"79,000원",CW1588-700
318,30667,Nike,(GS) 나이키 덩크 하이 베얼리 그린,1178,74,-14.6667,-22000,110000,128000,130000,128000,9000,7.56302,810,225(3.5Y),250(7Y),Barely Green/Black-White,2021-03-09T00:00:08Z,kids,,KRW,,(GS) Nike Dunk High Barely Green,119000,KRW,"119,000원",DD1846-300
319,30585,Nike,(TD) 나이키 덩크 로우 SP 시티 마켓,221,28,-4.7619,-3000,120000,60000,71000,60000,-9000,-13.0435,174,80,160,Multi-Color/Multi-Color,2021-03-04T00:00:01Z,baby,,KRW,,(TD) Nike Dunk Low SP City Market,69000,KRW,"69,000원",DD3575-900
320,30332,Nike,나이키 SB 덩크 로우 프로 캠코더,779,41,-6.06061,-40000,630000,620000,628000,620000,481100,346.364,127,230,320,Smoke Grey/Pure Platinum,2021-02-20T00:00:00Z,men,138400,KRW,"138,400원",Nike SB Dunk Low Pro Camcorder,110,USD,$110 ,CV1659-001
321,27575,Nike,(W) 나이키 덩크 로우 디스럽트 사이렌 레드,2165,60,18.125,29000,205000,189000,189000,189000,70000,58.8235,691,215,290,Siren Red/Siren Red-White,2021-01-15T00:00:03Z,women,,KRW,,(W) Nike Dunk Low Disrupt Siren Red,119000,KRW,"119,000원",CK6654-601
322,25426,Nike,(W) 나이키 덩크 로우 디스럽트 블랙 화이트,5241,428,-45.2525,-224000,352000,271000,300000,271000,152000,127.731,2824,215,290,SUMMIT WHITE/BLACK-SUMMIT WHITE,2020-09-04T00:00:02Z,women,,KRW,,(W) Nike Dunk Low Disrupt Black White,119000,KRW,"119,000원",CK6654-102
323,22866,Nike,나이키 SB 덩크 하이 스페이스 잼,249,9,7.43802,9000,130000,130000,145000,130000,-19000,-12.7517,70,215,320,Black/Black-White-Varsity Royal,2019-11-27T23:59:59Z,men,,KRW,,Nike SB Dunk High Space Jam,149000,KRW,"149,000원",BQ6826-002
324,23637,Nike,나이키 x 스테이플 SB 덩크 로우 판다 피죤,774,50,61.9048,650000,932000,1700000,1100000,1700000,1572400,1232.29,74,215,320,BLACK/WHITE-GREEN GUSTO,2019-01-15T00:00:00Z,men,125800,KRW,"125,800원",Nike x Staple SB Dunk Low Panda Pigeon,100,USD,$100 ,BV1310-013
325,43426,Nike,(W) 나이키 덩크 하이 업 블랙 앤 바시티 메이즈,361,12,-7.94702,-12000,70000,139000,139000,139000,0,0,39,220,290,Black/Varsity Maize-University Gold,2021-11-19T00:00:00Z,women,,KRW,,(W) Nike Dunk High Up Black and Varsity Maize,139000,KRW,"139,000원",DH3718-001
326,39022,Nike,(W) 나이키 덩크 하이 업 파스텔,265,12,61.5385,72000,80000,189000,115000,189000,50000,35.9712,63,220,290,Cashmere/Green Noise/Pale Coral,2021-09-29T00:00:00Z,women,,KRW,,(W) Nike Dunk High Up Pastels,139000,KRW,"139,000원",DH3718-700
327,38320,Nike,(PS) 나이키 덩크 로우 브라이트 크림슨 게임 로얄,414,16,-30.8511,-58000,100000,130000,154000,130000,51000,64.557,398,165,220,WHITE/BRIGHT CRIMSON-GAME ROYAL-BLACK,2021-08-12T00:00:05Z,kids,,KRW,,(PS) Nike Dunk Low Bright Crimson Game Royal,79000,KRW,"79,000원",CW1588-104
328,32912,Nike,(W) 나이키 덩크 하이 다크 설퍼,2912,105,9.67742,30000,199000,340000,260000,340000,211000,163.566,621,220,290,WHITE/DARK SULFUR-WHITE,2021-04-16T00:00:01Z,women,,KRW,,(W) Nike Dunk High Dark Sulfur,129000,KRW,"129,000원",DD1869-106
329,31276,Nike,(W) 나이키 덩크 로우 디스럽트 씨 글래스,994,27,-24.7899,-59000,240000,179000,169000,179000,60000,50.4202,273,215,290,sea glass/hyper crimson/steam/sail,2021-03-13T00:00:00Z,women,,KRW,,(W) Nike Dunk Low Disrupt Sea Glass,119000,KRW,"119,000원",DJ3077-001
330,25425,Nike,(W) 나이키 덩크 로우 디스럽트 포톤 더스트,2193,30,-14,-35000,195000,215000,209000,215000,77100,55.9101,420,215,290,PHOTON DUST/SUMMIT WHITE-SUMMIT WHITE,2020-09-04T00:00:02Z,women,138400,KRW,"138,400원",(W) Nike Dunk Low Disrupt Photon Dust,110,USD,$110 ,CK6654-001
331,25302,Nike,(TD) 나이키 덩크 로우 SP 삼바 2020,143,45,-50,-60000,91000,60000,65000,60000,-9000,-13.0435,190,80,160,HYPER BLUE/SAMBA-SILVER,2020-08-21T00:00:02Z,baby,,KRW,,(TD) Nike Dunk Low SP Samba 2020,69000,KRW,"69,000원",DB4605-400
332,24821,Nike,나이키 x 그레이트풀 데드 SB 덩크 로우 옐로우 베어,908,72,-45.2941,-770000,800000,930000,990000,930000,801000,620.93,340,215,320,Opti Yellow/Blue Fury,2020-07-24T00:00:00Z,men,,KRW,,Nike x Grateful Dead SB Dunk Low Yellow Bear,129000,KRW,"129,000원",CJ5378-700
333,24220,Nike,(W) 나이키 x 꼼데가르송 덩크 로우 프린트,774,28,0.436681,1000,230000,230000,239000,230000,-125000,-35.2113,198,215,290,Black/Black-Black,2020-05-14T00:00:00Z,women,,KRW,,(W) Nike x Comme des Garcons Dunk Low Print,355000,KRW,"355,000원",CZ2675-001
334,23945,Nike,나이키 SB 덩크 로우 레이저 오렌지,1631,119,-19.3846,-126000,450000,524000,518000,524000,396700,311.626,386,220,320,White/Regency Purple-Laser Orange,2020-04-10T00:00:00Z,men,125800,KRW,"125,800원",Nike SB Dunk Low Laser Orange,100,USD,$100 ,BQ6817-800
335,51981,Nike,나이키 M NRG 덩크 ‘85 티셔츠 블랙 - US/EU,149,3,-13.9241,-11000,70000,68000,59000,68000,20900,44.3737,65,XS,XXXL,Black,,streetwear_men,47200,KRW,"47,200원",Nike M NRG Dunk ’85 T-Shirt Black - US/EU,35,EUR,€ 35,DO6368-010
336,57664,Nike,(W) 나이키 덩크 하이 살몬,99,2,32.6667,49000,96000,199000,130000,199000,16600,9.10088,2,220,290,Crimson Tint/Silver/white,2022-04-19T00:00:00Z,women,182300,KRW,"182,300원",(W) Nike Dunk High Salmon,135,EUR,€ 135,DD1869-600
337,37915,Nike,(TD) 나이키 덩크 로우 핑크 폼,316,24,-34.6734,-69000,125000,130000,133000,130000,71000,120.339,332,80,160,Pink Foam/Dark Beetroot-White,2021-12-15T00:00:00Z,baby,,KRW,,(TD) Nike Dunk Low Pink Foam,59000,KRW,"59,000원",CW1589-601
338,30701,Nike,(TD) 나이키 덩크 로우 오렌지 펄,459,98,5.82011,11000,150000,200000,189000,200000,141000,238.983,868,80,160,Sail/Orange Pearl,2021-03-09T00:00:07Z,baby,,KRW,,(TD) Nike Dunk Low Orange Pearl,59000,KRW,"59,000원",CW1589-101
339,43903,Nike,(W) 나이키 덩크 로우 디스럽트 카본 그린,1896,12,3.1746,8000,275000,260000,260000,260000,112600,76.3908,136,220,290,Summit White/Carbon Green,2021-10-21T00:00:00Z,women,148500,KRW,"148,500원",(W) Nike Dunk Low Disrupt Carbon Green,110,EUR,€ 110,DQ0869-100
340,26451,Nike,나이키 SB 덩크 로우 프로 위트,939,34,5,15000,300000,315000,283000,315000,196000,164.706,291,240,320,Flax/Flax-Flax-Baroque Brown,2020-11-26T00:00:00Z,men,,KRW,,Nike SB Dunk Low Pro Wheat,119000,KRW,"119,000원",BQ6817-204
341,26454,Nike,(TD) 나이키 덩크 로우 SP 세라믹,228,37,80.7229,67000,150000,150000,83000,150000,81000,117.391,202,80,160,Black/Ceramic-Nori,2020-11-19T00:00:01Z,baby,,KRW,,(TD) Nike Dunk Low SP Ceramic,69000,KRW,"69,000원",DC8315-001
342,21996,Nike,나이키 x 슈프림 SB 덩크 로우 쥬얼 스우시 레드,736,54,2.85714,10000,345000,360000,350000,360000,219400,156.046,240,215,320,Varsity Red/Varsity Red-White-Black,2019-09-14T23:59:59Z,men,138400,KRW,"138,400원",Nike x Supreme SB Dunk Low Jewel Swoosh Red,110,USD,$110 ,CK3480-600
343,60631,Nike,(W) 나이키 덩크 하이 SE 화이트 펄,36,1,16.129,25000,96000,180000,150000,180000,21000,13.2075,2,220,290,White/White/Metallic Silver/Sail,2022-05-07T00:00:00Z,women,,KRW,,(W) Nike Dunk High SE White Pearl,159000,KRW,"159,000원",DM7607-100
344,50479,Nike,나이키 x 도버 스트리트 마켓 덩크 로우 벨벳 화이트,320,6,26.3333,79000,400000,379000,445000,379000,164400,76.6076,8,230,320,White/White/White,2022-02-05T00:00:04Z,men,214500,KRW,"214,500원",Nike x DSM Dunk Low Velvet White,135,GBP,￡135,DH2686-100
345,45458,Nike,(W) 나이키 덩크 하이 넥스트 네이쳐 핑크 옥스포드,316,8,22.0859,36000,,199000,149000,199000,40000,25.1572,23,220,290,Pink Oxford,2021-11-20T00:00:00Z,women,,KRW,,(W) Nike Dunk High Next Nature Pink Oxford,159000,KRW,"159,000원",DN9909-200
346,39172,Nike,나이키 x 오프화이트 덩크 로우 더 50 - 로트 48,385,2,1.49254,10000,580000,680000,609000,680000,462100,212.07,36,230,320,Sail/Neutral Grey,2021-08-10T00:00:00Z,men,217800,KRW,"217,800원",Nike x Off-White Dunk Low The 50 - Lot 48,22000,JPY,"¥22,000",DM1602-107
347,34688,Nike,나이키 덩크 로우 루티드 인 피스,461,18,2.38095,10000,350000,430000,340000,430000,288300,203.458,95,230,320,BLACK/TAN-JADE,2021-05-15T00:00:04Z,men,141500,KRW,"141,500원",Nike Dunk Low Rooted In Peace,14300,JPY,"¥14,300",DJ4671-294
348,26665,Nike,(PS) 나이키 덩크 하이 SP 바시티 메이즈,182,24,41.9355,65000,97000,220000,130000,220000,121000,122.222,131,165,220,Black/Varsity Maize,2020-12-09T00:00:01Z,kids,,KRW,,(PS) Nike Dunk High SP Varsity Maize,99000,KRW,"99,000원",DC9053-002
349,25830,Nike,나이키 x 오프화이트 에어 러버 덩크 그린 스트라이크,884,82,27.6596,130000,390000,600000,500000,600000,357000,146.914,658,225,320,Black/White-Green Strike,2020-10-01T00:00:01Z,men,239000,KRW,"239,000원",Nike x Off-White Air Rubber Dunk Green Strike,190,USD,$190 ,CU6015-001
350,23593,Nike,나이키 SB 덩크 로우 사파리,450,66,-12.5,-50000,380000,350000,350000,350000,222600,174.725,209,215,320,BLACK/ORANGE-CEMENT GREY-OUTDOOR GREEN,2020-03-14T00:00:00Z,men,125800,KRW,"125,800원",Nike SB Dunk Low Safari,100,USD,$100 ,CD2563-002
351,23273,Nike,나이키 SB 덩크 로우 레이건 타이다이 블랙,426,34,15.1163,65000,460000,495000,430000,495000,374700,311.471,74,215,320,Black/Black-Orange Flash,2019-12-28T23:59:59Z,men,125800,KRW,"125,800원",Nike SB Dunk Low Raygun Tie-Dye Black,100,USD,$100 ,BQ6832-001
